hshift,wshift,corr
-24,40,0.05456542912555672
-24,41,0.04215148508839973
-24,42,0.04633242690141862
-24,43,0.03087965022626161
-24,44,0.026775468719539248
-24,45,0.05267323713824027
-24,46,0.03610246058579038
-24,47,0.0547967228811731
-24,48,0.05350427377488485
-24,49,0.04203263883865496
-24,50,0.05375329980858408
-23,-50,-0.03148538089928718
-23,-49,-0.029809517484689397
-23,-48,-0.031085585714041332
-23,-47,-0.0293443131080411
-23,-46,-0.04018202632525069
-23,-45,-0.02482465827504345
-23,-44,-0.0037719547604072538
-23,-43,-0.008738618480572948
-23,-42,-0.01224795125738762
-23,-41,0.0010252554475734838
-23,-40,0.004024511141077685
-23,-39,0.005707665108248839
-23,-38,-0.0040735686723944505
-23,-37,-0.013897386772924352
-23,-36,-0.008674938880378825
-23,-35,-0.009072271296930987
-23,-34,-0.007506631951817574
-23,-33,-0.005465873989121695
-23,-32,-0.015330952565571487
-23,-31,-0.02756599580433353
-23,-30,-0.017706142774987405
-23,-29,-0.000802043357626271
-23,-28,0.016027126292320393
-23,-27,0.014324481194385116
-23,-26,0.0032854796270670532
-23,-25,0.019339361694818927
-23,-24,0.03146789608475322
-23,-23,0.022540990514814917
-23,-22,0.012480554539254582
-23,-21,0.0029466631324001962
-23,-20,0.012820944967180453
-23,-19,0.02957127842234968
-23,-18,0.048448429529888454
-23,-17,0.06365350479553267
-23,-16,0.06707313875920017
-23,-15,0.0714607708239503
-23,-14,0.08989072399770645
-23,-13,0.09901065210163223
-23,-12,0.10134384136899355
-23,-11,0.0975281581907439
-23,-10,0.09659177510518428
-23,-9,0.08199032133343878
-23,-8,0.09008121366710173
-23,-7,0.0909102931987523
-23,-6,0.07534711336652265
-23,-5,0.05894160794376265
-23,-4,0.0519705755676405
-23,-3,0.08919045337805671
-23,-2,0.10576217391894886
-23,-1,0.12961655771055658
-23,0,0.15500595291630484
-23,1,0.1506629047068685
-23,2,0.13805847083132514
-23,3,0.13762016586276965
-23,4,0.1533703385139319
-23,5,0.15716168704122602
-23,6,0.1380361292283867
-23,7,0.10954215527927333
-23,8,0.11711127701636181
-23,9,0.10626185642842027
-23,10,0.09313057777123564
-23,11,0.08043335745815722
-23,12,0.07061923752001946
-23,13,0.0660402280376723
-23,14,0.06925451312164375
-23,15,0.06560172947532873
-23,16,0.05675644300736023
-23,17,0.06358320343155195
-23,18,0.04401934052129321
-23,19,0.05679503965828767
-23,20,0.059748099235813174
-23,21,0.05309304673408324
-23,22,0.05896315801466137
-23,23,0.0612210038095514
-23,24,0.06941653634922759
-23,25,0.06339357253466443
-23,26,0.0759285530323829
-23,27,0.0530732356780225
-23,28,0.05446771603237408
-23,29,0.015834366754309177
-23,30,0.0115963746139052
-23,31,0.011002890342087181
-23,32,0.00894536007572161
-23,33,0.03423546412598351
-23,34,0.03254622415877687
-23,35,0.0216577194158975
-23,36,0.014934362141683852
-23,37,0.0053775086640518175
-23,38,0.011131108738792212
-23,39,0.03760835178043167
-23,40,0.04826892795528146
-23,41,0.05908067082980354
-23,42,0.045174448934956216
-23,43,0.04563403516801012
-23,44,0.052425224311153616
-23,45,0.05625789035616354
-23,46,0.04753637968416684
-23,47,0.05295799401765297
-23,48,0.05937125120906776
-23,49,0.049876834035540614
-23,50,0.04769821062785337
-22,-50,-0.035135825966845384
-22,-49,-0.037801928682637105
-22,-48,-0.03880857990660038
-22,-47,-0.028275611618742584
-22,-46,-0.030418973683362716
-22,-45,-0.018364726018431102
-22,-44,-0.018806527143288187
-22,-43,-0.009671215059045736
-22,-42,0.006702431334592535
-22,-41,0.0060475701663313475
-22,-40,0.01372043301821031
-22,-39,-0.004791425680154096
-22,-38,-0.00715208932704258
-22,-37,-0.010285115409662185
-22,-36,-0.006065884732676108
-22,-35,-0.006712710066772129
-22,-34,-0.016557397768893298
-22,-33,-0.014544027649884163
-22,-32,-0.011850523245616458
-22,-31,-0.010301904345209705
-22,-30,-0.00701461322062794
-22,-29,0.0250295897777318
-22,-28,0.025551377920215848
-22,-27,0.01992908739758135
-22,-26,0.01094759091812298
-22,-25,0.024537233704324656
-22,-24,0.027068014937255552
-22,-23,0.02148806715707552
-22,-22,0.02303954897210125
-22,-21,0.017302858618901563
-22,-20,0.009469616934212088
-22,-19,0.03466971532584952
-22,-18,0.053697847592460844
-22,-17,0.062469699251783306
-22,-16,0.06048382522881449
-22,-15,0.08095494297014115
-22,-14,0.12008155916848443
-22,-13,0.10167503808816813
-22,-12,0.1285271392851732
-22,-11,0.1334866068661011
-22,-10,0.12161311024800969
-22,-9,0.0965262785294659
-22,-8,0.08335545434287944
-22,-7,0.07711044746887043
-22,-6,0.09160490289711032
-22,-5,0.08600821838705149
-22,-4,0.07863221364133367
-22,-3,0.09442136866052508
-22,-2,0.12300407473464618
-22,-1,0.1351001380914806
-22,0,0.13942185134988555
-22,1,0.16265808174441385
-22,2,0.14802463838449165
-22,3,0.14009358643362965
-22,4,0.1556889073589937
-22,5,0.15277336740644976
-22,6,0.13713155404215888
-22,7,0.11562608811810278
-22,8,0.1078544073129381
-22,9,0.08680721608273102
-22,10,0.07871000904440927
-22,11,0.08389025403877153
-22,12,0.08134404910753562
-22,13,0.09176296282695746
-22,14,0.08370955761629967
-22,15,0.0669780468277571
-22,16,0.06576402190915152
-22,17,0.055240858415078954
-22,18,0.047576889553916805
-22,19,0.048403181239677906
-22,20,0.047134650647864165
-22,21,0.06245383202706357
-22,22,0.058253691767667655
-22,23,0.06746277512784775
-22,24,0.08702483378968391
-22,25,0.07665149597889762
-22,26,0.07800622535135954
-22,27,0.08747127396500884
-22,28,0.06854080562093394
-22,29,0.0354212124303351
-22,30,0.02515918424590139
-22,31,0.017588007695831506
-22,32,0.018533282046401773
-22,33,0.027998162490819753
-22,34,0.039481159702201854
-22,35,0.04122368504045811
-22,36,0.017465722518546393
-22,37,0.032397980656570714
-22,38,0.016344517236787804
-22,39,0.022851529045874643
-22,40,0.03745576574165503
-22,41,0.03228226440977431
-22,42,0.051088672401756824
-22,43,0.03923211772834583
-22,44,0.0637959170253298
-22,45,0.06785444365429091
-22,46,0.060846434447503504
-22,47,0.053036190371339755
-22,48,0.07225265196096198
-22,49,0.0352811825611831
-22,50,0.020489685359613076
-21,-50,-0.039808833191271153
-21,-49,-0.041077847850350825
-21,-48,-0.0500066672499091
-21,-47,-0.0458093978845633
-21,-46,-0.04061055378589435
-21,-45,-0.020644383721125432
-21,-44,-0.02056150585862706
-21,-43,-0.0111400993307918
-21,-42,0.008724315248244666
-21,-41,0.0015602905387924798
-21,-40,0.01882056377824722
-21,-39,-0.0008948260784301443
-21,-38,-0.005529758267214565
-21,-37,-0.00840854206219194
-21,-36,0.005183550196883188
-21,-35,-0.002103816640530336
-21,-34,-0.010139765955308789
-21,-33,-0.005477414319661714
-21,-32,-0.017102337204485684
-21,-31,-0.009879358012207216
-21,-30,0.02024661705239188
-21,-29,0.038452921087865556
-21,-28,0.04948986967691181
-21,-27,0.038453272682992895
-21,-26,0.03666289411250886
-21,-25,0.04770811545203929
-21,-24,0.04346470112165316
-21,-23,0.04853888102980386
-21,-22,0.021391416169035046
-21,-21,0.03211582451866394
-21,-20,0.029251292090781658
-21,-19,0.02816658907693642
-21,-18,0.05620952552937671
-21,-17,0.08161531576010585
-21,-16,0.07647350550939068
-21,-15,0.10260184722555017
-21,-14,0.12567178787496333
-21,-13,0.1285604881206911
-21,-12,0.13384411472178567
-21,-11,0.1456099338422766
-21,-10,0.13670065091986536
-21,-9,0.11707299565488131
-21,-8,0.1097660593017566
-21,-7,0.12442401581451071
-21,-6,0.13233770604705852
-21,-5,0.14040509323653347
-21,-4,0.13452881691261145
-21,-3,0.13675521452924722
-21,-2,0.15266060285847036
-21,-1,0.1533775557241606
-21,0,0.16975131266633006
-21,1,0.1777467259060474
-21,2,0.16052900582553117
-21,3,0.16867805331542926
-21,4,0.15111213373886237
-21,5,0.1589026961342144
-21,6,0.13511281334102837
-21,7,0.12778238682350956
-21,8,0.1248030194847915
-21,9,0.10865357930178854
-21,10,0.0884084404962952
-21,11,0.09824541574719589
-21,12,0.10277222350783369
-21,13,0.09642335359658508
-21,14,0.09108943551708253
-21,15,0.08579008774498297
-21,16,0.0732644066104946
-21,17,0.04577585820251947
-21,18,0.05084872600586277
-21,19,0.06889213747654536
-21,20,0.05654230188298463
-21,21,0.0663010961773772
-21,22,0.0666997468883772
-21,23,0.07761824741256934
-21,24,0.0804868293848954
-21,25,0.07158606303734473
-21,26,0.08576197656331457
-21,27,0.08454367643681242
-21,28,0.07820164070984684
-21,29,0.04529262878010482
-21,30,0.021387417125452165
-21,31,0.029800297585504825
-21,32,0.017785524296223935
-21,33,0.026357927409785202
-21,34,0.03529697777939055
-21,35,0.025959725682123253
-21,36,0.018065485342389314
-21,37,0.030947579512713323
-21,38,0.0038045939176861686
-21,39,0.013426361975082285
-21,40,0.03291293219718418
-21,41,0.0448148784683933
-21,42,0.050894389109978316
-21,43,0.04762109617945876
-21,44,0.06728182806334661
-21,45,0.07916035140881227
-21,46,0.09098142555700102
-21,47,0.06646112356468224
-21,48,0.07531523297766697
-21,49,0.039242852059838414
-21,50,0.0203749609256294
-20,-50,-0.020854209324649944
-20,-49,-0.0372840756358906
-20,-48,-0.03197232779625857
-20,-47,-0.03931832183411423
-20,-46,-0.04347534885582427
-20,-45,-0.021999277790905245
-20,-44,-0.007166226995968192
-20,-43,0.012122675346372498
-20,-42,0.02565722347129741
-20,-41,0.019011611850548924
-20,-40,0.016918061400405086
-20,-39,0.011969861264264125
-20,-38,0.01884354230085282
-20,-37,0.0025466031093133736
-20,-36,0.005153640102447939
-20,-35,0.0005928574143706788
-20,-34,-0.008181284699618907
-20,-33,-0.023316313443887293
-20,-32,-0.005317932390797031
-20,-31,0.0295861591808075
-20,-30,0.03478961876025526
-20,-29,0.03552165876767555
-20,-28,0.051215703637184494
-20,-27,0.043842997358767344
-20,-26,0.06242412300722877
-20,-25,0.06794755040940137
-20,-24,0.0746739215462566
-20,-23,0.06624184236665788
-20,-22,0.04167498756345728
-20,-21,0.03689437180760944
-20,-20,0.03570835139914926
-20,-19,0.060544953147120016
-20,-18,0.07842511275002483
-20,-17,0.0840602275309295
-20,-16,0.09945864350392974
-20,-15,0.09750009348359188
-20,-14,0.11050927715828476
-20,-13,0.12845001592964808
-20,-12,0.1242748720705984
-20,-11,0.139675757947399
-20,-10,0.14315010813112955
-20,-9,0.11187075064192845
-20,-8,0.13115366225282346
-20,-7,0.16007748988013729
-20,-6,0.16097370713655298
-20,-5,0.1436124176082139
-20,-4,0.14279657135121657
-20,-3,0.19045382071057287
-20,-2,0.15047347566401675
-20,-1,0.15613687568870915
-20,0,0.18271164502205806
-20,1,0.16400570897200298
-20,2,0.16134777423923916
-20,3,0.17846991313165336
-20,4,0.17706856088539316
-20,5,0.1458435451867601
-20,6,0.13610850550550574
-20,7,0.1393959646191924
-20,8,0.13546853922279578
-20,9,0.1402883163994593
-20,10,0.1170094382076457
-20,11,0.11824005869937648
-20,12,0.11998370925593861
-20,13,0.10978131368593709
-20,14,0.09166905478894347
-20,15,0.092300997415492
-20,16,0.08315309281474903
-20,17,0.06733189933135786
-20,18,0.0683445834304318
-20,19,0.0670141330211688
-20,20,0.060526155896638394
-20,21,0.06848650551059418
-20,22,0.09757072694684572
-20,23,0.10292765922823596
-20,24,0.09417365269830445
-20,25,0.09217375231930117
-20,26,0.08169771664311243
-20,27,0.08447094431173326
-20,28,0.07228776185312134
-20,29,0.04161024681183648
-20,30,0.02294630477833545
-20,31,0.009785705784976284
-20,32,0.02322752312246553
-20,33,0.01689008967311366
-20,34,0.026138222917974883
-20,35,0.02284134989911969
-20,36,0.0046898918980389104
-20,37,0.007113329067944398
-20,38,0.006322351927482261
-20,39,0.003032974377181807
-20,40,0.03613397291188612
-20,41,0.023969018725197657
-20,42,0.04712611138329338
-20,43,0.055449798153373274
-20,44,0.05719464761955204
-20,45,0.07637940169437316
-20,46,0.07323564409516145
-20,47,0.06791264271538315
-20,48,0.06805652008172713
-20,49,0.04109096800549836
-20,50,0.03189477657514016
-19,-50,-0.0267630696477609
-19,-49,-0.038679109848633646
-19,-48,-0.03912137499266455
-19,-47,-0.03195699111361447
-19,-46,-0.043840455345469466
-19,-45,-0.039714747951752345
-19,-44,-0.017051414292324703
-19,-43,0.010638439147034755
-19,-42,0.03467081508827728
-19,-41,0.03650069092888684
-19,-40,0.019271099297392763
-19,-39,0.012508104120286771
-19,-38,0.01958230442172442
-19,-37,0.00526555334264373
-19,-36,0.001756847649674545
-19,-35,-0.00102952143819117
-19,-34,-0.0035179556889052732
-19,-33,-0.005135409543913915
-19,-32,0.024310885003340395
-19,-31,0.036526332021824946
-19,-30,0.04514101946679939
-19,-29,0.04346187621337704
-19,-28,0.04049399685042183
-19,-27,0.045904626796356506
-19,-26,0.05268668213647626
-19,-25,0.07222710871630164
-19,-24,0.062039761117004225
-19,-23,0.06559967032369403
-19,-22,0.06034080422932739
-19,-21,0.06778626895534917
-19,-20,0.0594170244412176
-19,-19,0.05957628796683637
-19,-18,0.08857304576632127
-19,-17,0.09688488763493981
-19,-16,0.0979130114139771
-19,-15,0.11001416348509188
-19,-14,0.10734390601863464
-19,-13,0.1242328698875626
-19,-12,0.13693710480371682
-19,-11,0.14109370020002707
-19,-10,0.14701129541192767
-19,-9,0.16821272577312638
-19,-8,0.16200223810861267
-19,-7,0.1573326147039962
-19,-6,0.1612878479920746
-19,-5,0.1558099306657556
-19,-4,0.16555898022008753
-19,-3,0.1707451666498943
-19,-2,0.1662031547155179
-19,-1,0.16402963208412788
-19,0,0.18235107819745303
-19,1,0.19306714150971252
-19,2,0.18337569794538905
-19,3,0.1885485830937229
-19,4,0.1794999848036796
-19,5,0.1807305255064265
-19,6,0.16364485132981735
-19,7,0.14558402741988655
-19,8,0.15400817224043553
-19,9,0.16754758031508354
-19,10,0.15044686309399405
-19,11,0.13240172930025643
-19,12,0.12081474520262513
-19,13,0.11519527228926328
-19,14,0.10911068030935386
-19,15,0.0967482983588217
-19,16,0.09617493312509104
-19,17,0.06576696449724809
-19,18,0.07809340112835889
-19,19,0.09202919878096816
-19,20,0.08865363054128465
-19,21,0.1005084171983498
-19,22,0.1132720187584547
-19,23,0.11068003797594271
-19,24,0.10223291420034936
-19,25,0.09725825617795066
-19,26,0.08063575740696534
-19,27,0.07193777204125906
-19,28,0.07189707602726106
-19,29,0.0406726851266258
-19,30,0.024588680229618763
-19,31,0.016904306311265535
-19,32,0.016930073708535564
-19,33,0.007508156416377003
-19,34,0.006358891492317307
-19,35,0.008192025387929673
-19,36,0.00783288565426189
-19,37,-0.000653810086741782
-19,38,0.015048758575835326
-19,39,0.009663045290687513
-19,40,0.018520739080616678
-19,41,0.040545257020958285
-19,42,0.04004731145255028
-19,43,0.03474969818838288
-19,44,0.03783635183861738
-19,45,0.05701640917473408
-19,46,0.05128921751415373
-19,47,0.03845095902958601
-19,48,0.06577616035482901
-19,49,0.05040777148598653
-19,50,0.03647319293779546
-18,-50,-0.022444337582408862
-18,-49,-0.01833652965311938
-18,-48,-0.03560850741638252
-18,-47,-0.03379246608322499
-18,-46,-0.03229583456792156
-18,-45,-0.024755860250304025
-18,-44,-0.02297482004865919
-18,-43,0.011769840310809852
-18,-42,0.01710227400843973
-18,-41,0.00338534312550324
-18,-40,0.010828826248701537
-18,-39,-7.921591625927454e-05
-18,-38,0.0021231569758578097
-18,-37,0.00793871804895095
-18,-36,-0.0008933947853459176
-18,-35,0.016458872630341567
-18,-34,-0.000309846615109918
-18,-33,-0.00985082596829294
-18,-32,0.003224321461225817
-18,-31,0.011844646793961053
-18,-30,0.029936871910287426
-18,-29,0.050094891878462125
-18,-28,0.05294538151951876
-18,-27,0.05726200911515682
-18,-26,0.055608551403170156
-18,-25,0.07397903378192561
-18,-24,0.08793974975111844
-18,-23,0.0745289044899467
-18,-22,0.07692467166042981
-18,-21,0.08980106163580659
-18,-20,0.07486425164055485
-18,-19,0.0809655940399226
-18,-18,0.10220707373885397
-18,-17,0.11251766757918073
-18,-16,0.0983901046882948
-18,-15,0.11789052960268313
-18,-14,0.12597384584699753
-18,-13,0.12724872013902633
-18,-12,0.14305138617121027
-18,-11,0.15176053174300438
-18,-10,0.1886608706611084
-18,-9,0.19630442866459655
-18,-8,0.2046141306282791
-18,-7,0.19658706845968174
-18,-6,0.19563092626356238
-18,-5,0.1777682453655422
-18,-4,0.20296383328892748
-18,-3,0.19243499149984364
-18,-2,0.17854483424116188
-18,-1,0.19377642613658724
-18,0,0.20194017649633145
-18,1,0.22354044334141523
-18,2,0.2103676993442662
-18,3,0.19721639101199967
-18,4,0.1956845222655331
-18,5,0.19577790802498257
-18,6,0.2003480798062454
-18,7,0.18697692464399113
-18,8,0.17001582647200497
-18,9,0.16691335917834793
-18,10,0.1748234710265245
-18,11,0.15791204149682
-18,12,0.1359175382971481
-18,13,0.1094062632090448
-18,14,0.11686891491594475
-18,15,0.11813857765747758
-18,16,0.1289693655928279
-18,17,0.09539944441723947
-18,18,0.09656680413878002
-18,19,0.10777290327219169
-18,20,0.08665779112440533
-18,21,0.11200128687490207
-18,22,0.12078429764719918
-18,23,0.11378029801019918
-18,24,0.09052448445291711
-18,25,0.07238022448213957
-18,26,0.060883493595182504
-18,27,0.0653052972818787
-18,28,0.04329704234652707
-18,29,0.041574024168851226
-18,30,0.03490974658436801
-18,31,0.005547178120094172
-18,32,0.010710980112558324
-18,33,0.009364447918654083
-18,34,0.012992784627026174
-18,35,0.026396962514033513
-18,36,-0.0036204781587395717
-18,37,0.008005108323587416
-18,38,0.012731143279555183
-18,39,-0.0016953927325581868
-18,40,0.02482934063243303
-18,41,0.021969793674885184
-18,42,0.026783370992084003
-18,43,0.021910278921262953
-18,44,0.02685651641379783
-18,45,0.02750501389561663
-18,46,0.03324194347833232
-18,47,0.031095642287274506
-18,48,0.05160584031121281
-18,49,0.04552691243535453
-18,50,0.045256608555402734
-17,-50,-0.005528210964366455
-17,-49,-0.013904631056388981
-17,-48,-0.035990502479461374
-17,-47,-0.04703541562680016
-17,-46,-0.04489965952793072
-17,-45,-0.027099905934962042
-17,-44,-0.016985521405729537
-17,-43,0.0020955649057933174
-17,-42,0.014458359270399557
-17,-41,0.011450496489419117
-17,-40,0.0028884112550165947
-17,-39,0.018240537540597852
-17,-38,0.015078002095974017
-17,-37,0.003951265943400161
-17,-36,0.01657372380595244
-17,-35,0.004281389949481225
-17,-34,0.01322485076125823
-17,-33,-0.00969512483008676
-17,-32,0.0001617170120818753
-17,-31,0.009157070337922808
-17,-30,0.01946091442245273
-17,-29,0.032844958299995265
-17,-28,0.0598965501345921
-17,-27,0.06352400517000235
-17,-26,0.0556333306120141
-17,-25,0.06611247962828531
-17,-24,0.08981071451747585
-17,-23,0.08950163421659528
-17,-22,0.09643570068609644
-17,-21,0.09322579207595742
-17,-20,0.08783206888462398
-17,-19,0.09754699757360041
-17,-18,0.08878999238707526
-17,-17,0.10959830986066675
-17,-16,0.10330918182579828
-17,-15,0.11711611809187353
-17,-14,0.11927523009137772
-17,-13,0.14600474088999227
-17,-12,0.1494356646123751
-17,-11,0.17517822307654388
-17,-10,0.21162022594597737
-17,-9,0.21206326090166625
-17,-8,0.21460375505044416
-17,-7,0.2047610543783933
-17,-6,0.22771465598362992
-17,-5,0.20748515566778647
-17,-4,0.21981410908290222
-17,-3,0.20815840239822916
-17,-2,0.23242789944252526
-17,-1,0.23621389452436095
-17,0,0.25121511064427887
-17,1,0.24039798518514272
-17,2,0.24054655971300357
-17,3,0.24660441711540554
-17,4,0.23071906026304873
-17,5,0.21504958312941877
-17,6,0.22873497694650688
-17,7,0.21749160639699172
-17,8,0.21478319653763556
-17,9,0.17986695115555287
-17,10,0.1897424849586491
-17,11,0.1787636327145757
-17,12,0.16374281433275775
-17,13,0.1306714579988971
-17,14,0.12451953857165468
-17,15,0.12835657154757538
-17,16,0.12769705757255284
-17,17,0.12543008401514116
-17,18,0.12327091941666438
-17,19,0.12484825481209555
-17,20,0.109713768486515
-17,21,0.1035576543936151
-17,22,0.12191393757476568
-17,23,0.10373654748121332
-17,24,0.09726912050551212
-17,25,0.08160448591648976
-17,26,0.06613280404583524
-17,27,0.06483987036601975
-17,28,0.05134162796538386
-17,29,0.041087522981230744
-17,30,0.025808894406302164
-17,31,0.007396481606808719
-17,32,0.02310336850484317
-17,33,0.013735334419574259
-17,34,0.003891325928199304
-17,35,0.011954942454086879
-17,36,-0.01822587689360421
-17,37,-0.015104102048539264
-17,38,-0.013825335968132355
-17,39,-0.014464844092181881
-17,40,0.011215161680392395
-17,41,0.02644144388397674
-17,42,0.01614529638771842
-17,43,0.014601087111751418
-17,44,0.016792635637123892
-17,45,0.026526053031873387
-17,46,0.0029170301124304514
-17,47,0.010765256480371185
-17,48,0.043124064101501984
-17,49,0.039072618799095286
-17,50,0.027851089689346385
-16,-50,0.004924277011863125
-16,-49,-0.011719424062342065
-16,-48,-0.03344429783009577
-16,-47,-0.03298308228127174
-16,-46,-0.03981752221124298
-16,-45,-0.02847815901904686
-16,-44,-0.009668470713524406
-16,-43,-0.005144279648277008
-16,-42,0.011375112739322896
-16,-41,0.021121511053433493
-16,-40,0.017753831716796478
-16,-39,0.018326793462336812
-16,-38,0.04295891958890507
-16,-37,0.030806595281857346
-16,-36,0.032953343571582284
-16,-35,0.01760900527066752
-16,-34,0.006161730656263828
-16,-33,0.0011311597450482179
-16,-32,-0.011476588899332568
-16,-31,0.0035552816101608086
-16,-30,0.0014093980197008738
-16,-29,0.0520885536801239
-16,-28,0.05716205325693261
-16,-27,0.053524768012029704
-16,-26,0.06710068113357714
-16,-25,0.08910545619262401
-16,-24,0.11091926591700392
-16,-23,0.1234891527244769
-16,-22,0.09549389072709229
-16,-21,0.09370772479644977
-16,-20,0.08183205013414308
-16,-19,0.07693990201007701
-16,-18,0.09010419299400743
-16,-17,0.10424178668499663
-16,-16,0.12386428364609041
-16,-15,0.11031017091222989
-16,-14,0.12168088230721502
-16,-13,0.15019098851423018
-16,-12,0.1878015416684054
-16,-11,0.22513485660867827
-16,-10,0.21329450896286092
-16,-9,0.21665159241413143
-16,-8,0.2284626178469864
-16,-7,0.22186194166736845
-16,-6,0.23252663271189147
-16,-5,0.2255416263416717
-16,-4,0.2521094717656291
-16,-3,0.2587396138622186
-16,-2,0.27455838089332324
-16,-1,0.26633977330835984
-16,0,0.2822299156568813
-16,1,0.2723883481409083
-16,2,0.2814583886501253
-16,3,0.2850964974356884
-16,4,0.2640596364559495
-16,5,0.2599043826786858
-16,6,0.2747381688864098
-16,7,0.28567426898263854
-16,8,0.27189362401747946
-16,9,0.2421558936492138
-16,10,0.21645331916763993
-16,11,0.2020947428737778
-16,12,0.16695691973550517
-16,13,0.16036994941218777
-16,14,0.16614850619338997
-16,15,0.14640877606340677
-16,16,0.13078071942698422
-16,17,0.14783213324706776
-16,18,0.14135150612000158
-16,19,0.12294973855426096
-16,20,0.113770446434653
-16,21,0.11738748514910098
-16,22,0.11707937019571399
-16,23,0.09072285064443106
-16,24,0.09808229162264095
-16,25,0.07903406721660684
-16,26,0.06618093570409925
-16,27,0.06411151655411973
-16,28,0.0426936861449938
-16,29,0.02757445411433172
-16,30,0.015949508375380964
-16,31,0.012245853732398101
-16,32,0.02256216184492768
-16,33,0.01334238799370031
-16,34,-0.020311424262035985
-16,35,-0.02255861942321149
-16,36,-0.034342128673576486
-16,37,-0.030457541742348465
-16,38,-0.011488061319300741
-16,39,0.011575205278137294
-16,40,0.014852236012680436
-16,41,0.025609367278881662
-16,42,0.00755465002659322
-16,43,0.013707535401485208
-16,44,0.03541132419666284
-16,45,0.0171130000870295
-16,46,0.019017889038632236
-16,47,0.009639114640619397
-16,48,0.017875360550202054
-16,49,0.024363279605782752
-16,50,0.02542827166037581
-15,-50,0.018577761204710077
-15,-49,-0.01482977507727008
-15,-48,-0.03870106253247445
-15,-47,-0.03464709536692531
-15,-46,-0.010834394049156744
-15,-45,-0.0021090588864806814
-15,-44,0.0008682624885836857
-15,-43,0.027834573215960588
-15,-42,0.02946009734710167
-15,-41,0.021289176116691264
-15,-40,0.03214403067007949
-15,-39,0.026093338750011092
-15,-38,0.04174100146650404
-15,-37,0.04405058263567445
-15,-36,0.032693487217343366
-15,-35,0.04077912514212021
-15,-34,-0.008828929424996308
-15,-33,-0.012852960044388509
-15,-32,-0.011677170791503835
-15,-31,0.00827659279795812
-15,-30,0.01596163204818249
-15,-29,0.03926670348017762
-15,-28,0.04127807222928147
-15,-27,0.09317255264189732
-15,-26,0.10131982246010274
-15,-25,0.09416580619496133
-15,-24,0.10703677441759735
-15,-23,0.11450107492055094
-15,-22,0.09440721825374096
-15,-21,0.08390378701448703
-15,-20,0.08192976300846402
-15,-19,0.10521127818085457
-15,-18,0.09716816319365218
-15,-17,0.11712441681726578
-15,-16,0.11248162367222807
-15,-15,0.10849370590462974
-15,-14,0.14711514488899613
-15,-13,0.18000186467436366
-15,-12,0.19290471935317963
-15,-11,0.20490427749586435
-15,-10,0.22771552546064905
-15,-9,0.2432746100884263
-15,-8,0.23493591662598268
-15,-7,0.2551264389062573
-15,-6,0.2504509928467396
-15,-5,0.2662295781074357
-15,-4,0.27770154729713975
-15,-3,0.2894928297066484
-15,-2,0.298795150956745
-15,-1,0.30037577091440193
-15,0,0.3060620423052923
-15,1,0.31929647658049826
-15,2,0.3275240897636005
-15,3,0.3273755576717139
-15,4,0.34458520028047945
-15,5,0.30903679877042095
-15,6,0.3055661898205698
-15,7,0.32088935145674913
-15,8,0.31699047311015577
-15,9,0.26846456678797176
-15,10,0.2483341125719884
-15,11,0.2276042327448994
-15,12,0.20562082500597123
-15,13,0.2058559896120806
-15,14,0.20244209617319775
-15,15,0.1754309596549227
-15,16,0.12903978728826598
-15,17,0.1332209537024089
-15,18,0.12984669159296536
-15,19,0.1386597564471913
-15,20,0.12303924263915168
-15,21,0.12119821469575624
-15,22,0.11275761065394992
-15,23,0.07637119487972963
-15,24,0.08885911229354591
-15,25,0.07567678582918648
-15,26,0.05825601271793333
-15,27,0.03935937855429117
-15,28,0.021444280539526146
-15,29,0.00984790196165853
-15,30,0.0005784788358458602
-15,31,-0.014783386316749069
-15,32,-0.00842506617026227
-15,33,-0.012723469406908825
-15,34,-0.027619877410751423
-15,35,-0.03160866976703723
-15,36,-0.030593686887352402
-15,37,-0.02377712710069153
-15,38,-0.02771389288733012
-15,39,-0.004226941553435685
-15,40,0.014359650237853624
-15,41,0.03249178578439793
-15,42,0.010492559813189573
-15,43,0.004931445943745967
-15,44,0.01173907397294485
-15,45,0.022730142426997644
-15,46,0.02422003436157692
-15,47,0.002660281324757923
-15,48,-0.0017739128370923118
-15,49,-0.0017203379332864257
-15,50,-0.006533139548644803
-14,-50,0.002126624881143222
-14,-49,0.008630455188632665
-14,-48,-0.007422819495812616
-14,-47,-0.0072221878419123945
-14,-46,0.007992926814531813
-14,-45,0.008127014981282536
-14,-44,0.024253226562465646
-14,-43,0.042382744631351096
-14,-42,0.0380314435080858
-14,-41,0.019198970766506587
-14,-40,0.022060303241984186
-14,-39,0.020899288518439373
-14,-38,0.02570221864888907
-14,-37,0.03019962631388991
-14,-36,0.014318516696086
-14,-35,0.01419408098990208
-14,-34,-0.0006586094557234659
-14,-33,-0.021947982843106367
-14,-32,-0.009216173669678945
-14,-31,0.0021421656485749135
-14,-30,0.019927563290786387
-14,-29,0.03075362932112096
-14,-28,0.05261997441730096
-14,-27,0.062309355882703005
-14,-26,0.09934136186643658
-14,-25,0.09828981192043877
-14,-24,0.10263061648505566
-14,-23,0.10442455234218523
-14,-22,0.12770677694996002
-14,-21,0.10424364517779655
-14,-20,0.10368724503325423
-14,-19,0.11524634056136841
